"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"8806" NA NA 0 NA NA NA NA NA NA NA NA NA
"8810" NA NA 0 NA NA NA NA NA 0 NA NA NA
"8811" NA NA 0 NA 0 NA NA NA 0 NA NA NA
"8812" NA NA NA 1 0 NA 0 0 0 0 0 NA
"8823" NA NA 0 NA NA 0 0 NA NA 0 NA NA
"8824" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8825" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8856" NA 0 NA NA NA NA NA NA NA NA NA NA
"8857" NA 0 NA NA NA NA NA NA NA NA NA NA
"8858" NA 0 0 NA NA NA NA NA 0 NA NA NA
"8859" 0 NA NA NA NA NA NA NA 0 NA NA NA
"8860" NA NA NA 0 0 NA 0 0 0 0 0 NA
"8867" NA NA NA 0 NA NA NA NA NA 0 NA NA
"8868" NA NA 0 0 NA NA NA NA NA 0 0 NA
"8869" NA NA 0 0 NA NA NA NA 0 0 0 NA
"8870" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8871" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8895" NA NA NA NA NA NA NA NA 0 NA NA NA
"8903" NA 0 0 NA NA NA NA NA 0 NA NA NA
"8904" 0 0 0 0 NA NA NA NA NA NA NA NA
"8905" NA NA 0 NA NA NA NA NA 0 NA 0 NA
"8906" NA NA 0 0 0 NA 0 NA NA NA NA NA
"8907" NA NA NA 0 NA NA NA NA NA NA NA NA
"8913" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8914" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8915" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8916" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8917" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8918" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8947" NA 0 NA NA NA NA NA NA NA NA NA NA
"8948" NA NA 0 NA NA NA NA NA 0 NA NA NA
"8949" NA 0 0 NA NA NA NA NA NA 0 NA NA
"8950" 0 NA NA NA NA NA NA NA NA NA NA NA
"8951" NA 0 NA NA NA NA NA NA 0 NA NA NA
"8952" NA NA 0 NA 0 NA NA NA 0 0 0 NA
"8953" NA NA NA NA NA NA NA 0 NA NA NA NA
"8960" NA NA 0 0 NA NA NA NA 0 0 0 NA
"8961" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8962" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8963" NA NA 0 NA NA NA NA NA 0 NA NA NA
"8964" 0 NA 0 0 NA NA NA NA NA 0 0 NA
"8965" NA NA 0 0 NA NA 0 NA 0 0 NA NA
"8966" NA NA 0 0 NA NA NA NA 0 0 NA NA
"8967" NA NA NA 0 0 NA NA NA NA 0 NA NA
"8987" NA NA NA NA NA 0 NA NA NA NA NA NA
"8992" NA NA NA NA NA NA NA NA NA NA NA 0
"8994" NA NA 0 NA NA NA NA NA NA NA NA NA
"8996" NA NA 0 NA NA NA NA NA 0 NA NA NA
"8997" NA NA 0 NA NA NA NA NA 0 NA NA 0
"8998" NA 0 0 0 0 NA 0 0 0 0 0 NA
"9004" NA NA 0 NA NA NA NA NA NA 0 NA NA
"9005" NA NA 0 0 NA NA NA NA 0 0 0 NA
"9006" NA NA 0 NA 0 NA NA NA 0 0 0 NA
"9007" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9008" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9009" NA 0 0 NA NA NA NA NA 0 0 NA NA
"9010" NA 0 0 0 NA NA NA NA NA 0 NA NA
"9011" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9012" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9013" NA NA NA 0 NA NA NA NA 0 0 NA NA
"9014" NA NA NA NA 0 NA NA NA NA 0 NA NA
"9036" NA NA 0 NA NA NA NA NA NA NA NA NA
"9039" NA NA NA NA NA NA NA 0 NA NA NA NA
"9041" NA NA 0 NA NA NA NA NA NA NA NA NA
"9042" NA 0 NA NA NA NA NA NA NA NA NA NA
"9043" NA NA 0 NA 0 NA NA NA 0 0 NA 0
"9044" NA NA 0 NA NA NA NA NA NA NA NA NA
"9045" NA NA 0 0 NA NA 0 NA NA 0 0 NA
"9050" NA NA 0 NA NA NA NA NA NA 0 NA NA
"9051" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9052" NA NA 0 NA 0 NA NA NA NA NA 0 NA
"9053" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9054" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9055" NA NA 0 NA NA NA NA NA NA NA NA NA
"9056" NA 0 0 0 NA NA NA NA NA 0 NA NA
"9057" NA 0 0 NA NA NA NA NA 0 0 NA NA
"9058" NA NA 0 NA NA NA NA NA 0 0 NA NA
"9059" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9060" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9061" NA NA 0 NA 0 NA NA NA 0 0 NA NA
"9085" NA NA 0 NA NA NA NA NA NA NA NA NA
"9087" NA 0 0 NA NA NA NA NA NA NA NA NA
"9088" NA 0 0 NA NA NA NA NA 0 NA NA 0
"9089" NA NA 0 NA 0 NA NA NA 0 NA 0 NA
"9094" NA NA 0 0 NA NA NA NA NA 0 NA NA
"9095" NA 0 0 0 0 NA NA NA 0 0 NA NA
"9096" NA 0 0 NA NA NA NA NA 0 0 NA NA
"9097" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9098" NA 0 0 NA NA NA NA NA 0 NA NA 0
"9099" NA 0 0 NA NA NA NA 0 NA NA NA NA
"9100" NA 0 NA NA NA NA NA NA NA NA NA NA
"9101" NA NA 0 NA NA NA NA NA NA NA NA NA
"9102" NA 0 0 NA NA NA NA NA 0 0 NA NA
"9103" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9104" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9105" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9106" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9125" NA 0 NA NA NA NA NA NA NA NA NA NA
"9131" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9132" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9133" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9134" NA NA 0 NA 0 NA NA NA 0 NA 0 NA
"9135" NA 0 0 0 0 NA 0 0 0 0 0 NA
"9139" NA NA NA NA NA NA NA NA 0 0 0 NA
"9140" NA NA 0 0 NA NA NA NA 0 0 0 NA
"9141" NA NA 0 NA 0 NA NA NA 0 NA NA NA
"9142" NA NA 0 NA 0 NA NA NA 0 NA NA NA
"9143" NA NA NA NA NA NA 0 NA 0 NA NA NA
"9144" NA 0 0 NA NA NA NA NA NA NA NA NA
"9145" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9147" NA NA NA NA NA NA 0 NA 0 NA NA NA
"9148" NA NA 0 NA NA NA 0 NA 0 NA NA NA
"9149" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9150" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9151" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9152" NA NA NA 0 0 NA NA NA 0 NA NA NA
"9174" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9175" NA NA NA NA NA NA NA NA 0 NA NA NA
"9176" 0 NA NA NA NA NA NA NA 0 NA NA NA
"9177" NA 0 0 NA 0 NA NA NA 0 NA 0 NA
"9178" NA NA NA NA NA NA NA NA NA NA 0 NA
"9181" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9182" NA NA 0 0 NA NA NA NA 0 NA 0 NA
"9183" NA NA 0 NA 0 NA NA NA 0 0 NA NA
"9184" NA 0 0 NA 0 NA NA NA NA NA NA NA
"9185" NA 0 0 NA NA NA NA NA NA NA NA NA
"9186" NA 0 NA NA NA NA NA 0 0 NA NA NA
"9188" NA 0 0 NA NA NA NA NA NA NA NA NA
"9189" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9190" NA 0 NA NA NA NA 0 NA NA NA NA NA
"9191" NA 0 0 NA NA NA NA 0 NA NA NA NA
"9192" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9193" NA NA 0 0 0 NA NA 0 0 0 NA NA
"9194" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9213" NA NA 0 NA NA NA NA NA NA NA 0 NA
"9218" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9219" NA 0 NA NA NA NA NA NA 0 NA NA NA
"9220" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9221" NA NA 0 0 0 NA 0 NA NA NA NA NA
"9222" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9223" NA NA NA 0 NA NA NA NA 0 NA 0 NA
"9224" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9225" NA NA 0 0 0 NA NA NA 0 NA 0 NA
"9226" NA NA 0 NA NA NA NA NA NA NA NA NA
"9228" NA 0 NA NA 0 NA NA NA 0 NA NA NA
"9229" NA 0 NA NA 0 0 NA NA NA NA NA NA
"9230" NA 0 0 NA NA NA NA NA NA NA NA NA
"9231" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9232" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9233" NA 0 0 NA 0 NA 0 NA NA NA NA NA
"9234" NA 0 NA NA NA NA 0 NA NA NA NA NA
"9235" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9236" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9237" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9238" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9255" NA NA NA NA 0 NA NA NA NA NA NA NA
"9258" NA NA 0 NA NA NA NA NA NA 0 NA NA
"9259" 0 NA 0 NA NA NA 0 NA 0 NA NA NA
"9260" NA 0 0 0 0 NA NA NA 0 NA 0 0
"9261" NA 0 0 0 NA NA NA NA 0 0 0 NA
"9262" NA NA 0 0 NA NA NA NA NA 0 NA NA
"9263" NA NA 0 0 0 NA NA NA 0 0 0 NA
"9264" 0 NA 0 0 NA NA NA NA 0 0 NA NA
"9265" NA 0 0 NA NA NA NA NA NA NA NA NA
"9266" NA 0 0 NA 0 NA NA NA NA NA NA NA
"9267" NA 0 NA NA 0 NA NA NA 0 NA NA NA
"9268" NA 0 0 NA NA NA NA NA NA 0 NA NA
"9269" NA 0 0 NA 0 NA 0 NA 0 NA NA NA
"9270" NA 0 0 NA NA NA 0 NA NA NA NA NA
"9271" NA 0 0 NA NA 0 0 NA NA NA NA NA
"9272" NA 0 NA NA NA NA 0 NA NA NA NA NA
"9273" NA 0 0 NA NA NA NA NA NA NA NA NA
"9274" NA 0 0 NA NA NA NA NA NA NA NA NA
"9275" NA NA NA NA NA NA NA NA 0 NA NA NA
"9276" NA 0 0 NA NA NA NA NA 0 0 NA NA
"9277" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9278" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9298" NA NA NA NA NA NA NA NA NA NA 0 NA
"9300" NA NA 0 NA NA NA NA NA NA NA NA NA
"9301" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9302" NA 0 0 0 0 NA NA NA 0 0 0 0
"9303" NA 0 0 NA 0 NA NA NA 0 NA 0 NA
"9304" NA NA 0 0 NA NA NA NA 0 NA NA NA
"9305" NA NA 0 0 0 NA NA NA 0 NA 0 NA
"9306" NA 0 0 NA 0 NA NA NA 0 NA NA NA
"9307" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9308" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9309" NA NA NA NA 0 NA NA NA NA NA NA NA
"9310" NA 0 NA NA 0 NA NA 0 0 NA NA NA
"9311" NA 0 0 NA NA NA NA 0 NA NA NA NA
"9312" NA 0 0 NA NA NA 0 NA NA NA NA NA
"9313" NA NA 0 NA NA NA NA NA NA NA NA NA
"9314" NA 0 0 NA NA NA NA NA NA NA NA NA
"9315" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9316" NA 0 0 NA NA NA NA NA NA NA NA NA
"9317" NA 0 0 NA NA NA NA NA NA NA NA NA
"9318" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9319" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9320" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9321" NA NA 0 NA 0 NA NA NA NA 0 NA NA
"9326" NA NA NA NA NA NA NA NA 0 NA NA NA
"9342" NA NA 0 NA NA NA NA NA NA NA NA NA
"9343" NA 0 0 0 NA NA NA NA NA 0 NA NA
"9344" NA NA 0 NA 0 NA NA NA 0 NA NA NA
"9345" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9346" NA NA 0 NA 0 NA NA NA 0 NA NA NA
"9347" NA 0 0 NA NA NA NA NA 0 NA 0 NA
"9349" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9350" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9351" NA 0 0 NA NA NA NA NA NA NA NA NA
"9352" NA 0 NA NA NA NA NA 0 NA NA NA NA
"9353" NA 0 NA NA NA NA NA NA NA NA NA NA
"9354" NA 0 NA NA NA NA NA NA NA 0 NA NA
"9355" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9356" NA 0 0 NA NA NA NA NA NA NA NA NA
"9357" NA 0 NA NA NA NA NA NA 0 NA NA NA
"9358" NA 0 0 NA NA NA NA NA NA NA NA NA
"9359" NA 0 NA NA NA NA NA NA 0 NA NA NA
"9360" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9361" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9362" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9363" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9366" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9367" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9383" NA NA 0 NA NA NA NA NA NA NA NA NA
"9384" NA NA 0 NA NA NA NA NA NA NA NA NA
"9385" NA 0 0 NA NA NA NA NA 0 NA 0 0
"9386" NA NA 0 0 0 NA NA NA 0 NA 0 0
"9387" NA 0 0 NA 0 NA NA NA 0 NA 0 NA
"9388" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9389" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9390" NA 0 0 NA NA NA NA NA NA NA NA NA
"9392" NA 0 0 NA NA NA NA NA 0 NA 0 NA
"9393" NA 0 0 NA NA NA NA NA NA NA NA NA
"9394" NA NA NA NA NA NA NA NA NA 0 NA NA
"9395" NA 0 0 NA NA NA NA NA NA NA NA NA
"9396" NA 0 0 NA NA NA NA NA NA NA NA NA
"9397" NA NA 0 NA NA NA NA NA NA NA NA NA
"9398" NA 0 0 NA NA NA NA NA NA NA NA NA
"9399" NA 0 0 NA NA NA NA NA NA NA NA NA
"9400" NA NA 0 NA NA NA NA NA NA NA NA NA
"9401" NA 0 0 NA NA NA NA NA NA NA NA NA
"9402" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9403" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9404" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9405" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9406" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9407" NA NA 0 NA 0 NA NA NA 0 0 NA NA
"9408" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9409" NA NA 0 NA NA NA NA 0 0 NA NA NA
"9425" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9426" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9427" NA NA 0 NA NA NA NA NA 0 NA NA 0
"9428" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9429" NA 0 0 NA NA NA NA NA NA NA NA NA
"9430" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9431" NA 0 0 NA NA NA NA NA NA NA NA NA
"9432" NA NA 0 NA NA NA NA NA NA NA NA NA
"9433" NA 0 NA NA NA NA NA NA NA NA NA NA
"9434" NA 0 0 NA 0 0 NA 0 NA NA NA NA
"9435" NA 0 0 NA NA 0 NA NA NA NA NA NA
"9436" NA NA 0 NA NA NA NA NA NA NA NA NA
"9437" NA 0 0 NA NA NA NA NA NA NA NA NA
"9438" NA 0 0 NA NA NA NA NA NA NA NA NA
"9439" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9440" NA 0 NA NA NA NA NA NA NA NA NA NA
"9441" NA 0 0 NA NA NA NA NA NA NA NA NA
"9442" NA 0 0 NA NA NA NA NA NA NA NA NA
"9444" NA 0 0 NA NA NA NA NA 0 0 NA NA
"9445" NA NA NA 0 0 NA NA NA 0 0 NA NA
"9446" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9447" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9448" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9449" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9450" NA NA 0 0 0 NA NA NA 0 0 0 NA
"9462" NA NA 0 NA NA NA NA NA NA NA NA NA
"9466" 0 NA NA NA NA NA NA NA 0 NA NA NA
"9467" NA 0 0 NA NA NA NA NA 0 NA NA 0
"9468" NA 0 0 NA 0 NA NA NA 0 NA 0 0
"9469" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9470" NA 0 NA NA NA NA NA NA NA NA NA NA
"9471" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9473" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9474" NA NA 0 NA NA 0 NA 0 NA NA NA NA
"9475" NA 0 0 NA NA 0 NA NA NA NA 0 NA
"9476" NA 0 0 NA NA NA NA 0 NA NA NA NA
"9477" NA 0 0 NA NA NA NA NA NA NA NA NA
"9478" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9479" NA NA 0 NA NA 0 NA NA NA NA NA NA
"9480" NA NA 0 NA NA 0 NA NA NA NA NA NA
"9481" NA 0 0 NA NA NA NA NA NA NA NA NA
"9482" NA 0 0 NA NA NA NA NA NA 0 NA NA
"9483" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9484" NA 0 NA NA NA NA NA NA NA NA NA NA
"9485" NA 0 NA NA NA NA NA NA 0 0 NA NA
"9486" NA NA 0 NA NA NA NA NA 0 0 NA NA
"9487" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9488" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9489" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9490" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9491" 0 NA 0 0 0 NA NA NA 0 0 NA NA
"9507" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9508" NA NA NA NA NA NA NA NA NA NA 0 0
"9509" NA NA NA NA 0 NA NA NA 0 NA NA 0
"9510" NA 0 0 NA NA NA NA NA NA NA NA NA
"9511" NA 0 NA NA NA NA NA NA NA NA NA NA
"9512" NA 0 0 NA NA NA NA NA NA NA 0 NA
"9513" NA NA 0 NA NA NA NA NA NA NA NA NA
"9514" NA 0 0 NA NA NA 0 0 NA NA NA NA
"9515" NA 0 NA NA 0 NA NA 0 NA NA NA NA
"9518" NA 0 NA NA NA NA NA NA NA NA NA NA
"9519" NA NA NA NA NA NA NA NA 0 NA NA NA
"9520" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9521" NA 0 0 NA NA NA NA NA NA NA NA NA
"9522" NA 0 0 NA NA NA NA NA NA NA NA NA
"9523" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9524" NA 0 0 NA NA NA NA NA NA NA NA NA
"9525" NA NA NA NA NA NA NA NA NA 0 NA NA
"9526" NA 0 0 NA NA NA NA 0 0 NA NA NA
"9527" NA 0 0 NA 0 0 NA NA 0 NA NA NA
"9528" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9529" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9530" NA NA 0 0 0 NA 0 NA 0 0 NA NA
"9531" NA NA 0 NA 0 NA NA 0 0 0 0 NA
"9532" NA NA NA NA 0 0 NA NA 0 0 NA NA
"9548" NA NA NA NA NA NA NA NA 0 NA NA NA
"9549" NA NA 0 NA NA NA NA NA NA 0 0 0
"9550" NA NA 0 NA NA NA NA NA 0 NA NA NA
"9551" NA 0 NA NA NA NA NA NA 0 NA NA NA
"9552" NA 0 0 NA NA NA NA NA NA NA NA NA
"9553" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9554" NA 0 0 NA NA NA NA NA NA NA NA NA
"9555" NA 0 NA NA 0 NA NA 0 NA NA NA NA
"9556" NA 0 NA NA NA 0 NA NA 0 NA NA NA
"9557" NA 0 NA NA NA NA NA NA NA NA NA NA
"9558" NA NA 0 NA NA NA NA NA NA NA NA NA
"9559" NA 0 0 NA NA NA NA NA NA NA NA NA
"9560" NA 0 0 NA NA NA NA NA NA NA NA NA
"9561" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9562" NA 0 NA NA NA NA NA NA NA NA NA NA
"9563" NA NA 0 NA NA NA NA NA NA NA NA NA
"9564" NA 0 NA NA NA NA 0 NA NA NA NA NA
"9565" NA 0 0 NA NA NA 0 NA NA NA NA NA
"9566" NA 0 0 NA NA NA NA NA NA NA NA NA
"9567" NA 0 0 NA NA NA NA NA NA NA NA NA
"9568" NA NA 0 0 NA NA NA NA 0 0 NA NA
"9569" NA 0 0 NA NA NA NA NA 0 0 NA NA
"9570" NA NA 0 0 0 NA NA 0 0 0 NA NA
"9571" 0 NA 0 0 0 NA NA NA 0 0 NA NA
"9572" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9573" NA NA NA NA NA NA NA NA 0 NA NA NA
"9588" NA 0 NA NA NA 0 NA NA 0 NA NA NA
"9589" NA NA 0 NA NA NA NA NA NA NA NA NA
"9590" NA 0 0 NA NA NA NA NA NA NA 0 NA
"9591" NA 0 0 NA NA NA NA NA NA NA 0 NA
"9592" NA 0 0 NA NA NA NA NA NA NA NA NA
"9593" NA NA 0 NA NA NA NA NA NA NA NA NA
"9594" NA 0 0 NA 0 NA NA NA NA NA NA NA
"9595" NA 0 NA NA NA NA NA NA NA NA NA NA
"9596" NA 0 NA NA NA NA NA NA 0 NA NA NA
"9597" NA 0 NA NA 0 NA NA NA NA NA NA NA
"9598" NA NA NA 0 0 NA NA NA NA NA NA NA
"9599" NA NA 0 NA NA NA NA NA NA NA NA NA
"9600" NA 0 0 NA NA NA NA NA NA NA NA NA
"9601" NA NA NA NA 0 0 NA NA NA NA NA NA
"9602" NA 0 NA NA NA NA NA NA NA NA NA NA
"9603" NA 0 0 NA NA NA NA NA 0 0 NA NA
"9604" NA 0 NA NA NA NA NA NA 0 NA NA NA
"9605" NA NA NA NA 0 NA NA NA NA NA NA NA
"9606" NA NA 0 NA NA NA NA 0 0 NA NA NA
"9607" NA 0 0 NA NA NA NA NA NA NA NA NA
"9608" NA 0 0 NA NA 0 NA NA 0 NA NA NA
"9609" NA NA 0 NA NA NA NA NA NA 0 NA NA
"9610" NA NA 0 0 0 NA NA NA NA 0 NA NA
"9611" NA NA 0 0 0 0 NA 0 0 0 NA NA
"9612" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9613" NA NA NA NA 0 NA NA NA NA 0 NA NA
"9628" NA 0 0 NA 0 NA NA 0 NA NA NA NA
"9629" NA 0 NA NA NA NA NA NA 0 NA 0 NA
"9630" 0 NA 0 NA NA NA NA NA 0 NA 0 NA
"9631" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9632" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9633" NA 0 0 NA NA NA NA NA NA NA NA NA
"9634" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9635" NA 0 NA NA NA NA NA NA NA NA NA NA
"9637" NA 0 0 NA NA 0 NA NA NA NA NA NA
"9638" NA 0 0 0 0 NA NA NA NA NA NA NA
"9639" NA 0 0 NA NA 0 NA NA NA NA NA NA
"9640" NA 0 0 NA NA NA NA NA NA NA NA NA
"9641" NA 0 NA NA NA NA NA NA NA NA NA NA
"9642" NA 0 0 NA NA NA NA NA NA NA NA NA
"9643" NA 0 0 NA NA NA NA NA NA NA NA NA
"9645" NA 0 0 NA NA NA NA NA NA NA NA NA
"9646" NA 0 0 NA NA 0 NA NA 0 NA NA NA
"9647" NA 0 0 NA NA 0 NA NA 0 NA NA NA
"9648" NA NA 0 NA NA 0 NA 0 NA 0 NA NA
"9649" NA 0 NA 0 NA NA NA NA 0 0 NA NA
"9650" NA 0 0 NA 0 0 NA NA 0 NA 0 NA
"9651" NA NA 0 0 0 NA NA NA 0 0 NA NA
"9652" NA NA 0 NA 0 NA NA NA 0 0 NA NA
"9653" NA NA 0 NA 0 NA NA NA 0 0 NA NA
"9667" NA NA 0 NA NA NA NA NA 0 0 NA NA
"9668" NA 0 0 NA NA NA NA 0 0 NA 0 NA
"9669" 0 0 0 NA NA NA NA NA 0 NA NA NA
"9670" 0 0 0 NA NA NA NA NA 0 NA NA NA
"9671" 0 0 0 NA NA NA NA NA 0 NA NA NA
"9672" NA 0 0 NA NA NA NA NA 0 0 0 NA
"9673" 0 0 0 NA NA 0 NA NA 0 NA NA NA
"9674" NA 0 0 NA NA 0 NA NA NA NA NA NA
"9675" NA 0 0 NA NA 0 NA NA NA 0 NA NA
"9676" NA NA 0 NA NA NA NA NA NA NA NA NA
"9677" NA 0 0 NA NA NA NA NA NA NA NA NA
"9678" NA 0 0 0 NA NA NA NA 0 NA NA NA
"9679" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9680" NA 0 0 NA NA NA NA NA NA NA NA NA
"9681" NA NA 0 NA NA NA NA NA NA NA NA NA
"9682" NA 0 0 NA NA NA NA NA NA NA NA NA
"9683" NA 0 NA NA NA NA NA NA NA NA NA NA
"9684" NA 0 0 NA NA NA NA NA NA NA NA NA
"9685" NA 0 0 NA NA NA NA 0 NA NA NA NA
"9686" NA NA 0 NA NA NA NA 0 NA NA NA NA
"9687" NA NA NA NA NA 0 NA 0 NA NA NA NA
"9688" 0 0 0 NA NA NA NA NA NA NA NA NA
"9689" NA 0 NA NA 0 NA NA NA 0 0 NA NA
"9690" NA NA 0 0 0 NA NA 0 0 0 NA NA
"9691" NA NA 0 NA 0 NA NA NA 0 0 NA NA
"9692" NA NA NA NA 0 NA NA NA NA 0 NA NA
"9704" NA 0 0 NA NA NA NA 0 NA NA NA NA
"9705" 0 0 0 0 NA NA NA NA 0 NA NA NA
"9706" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9707" 0 0 0 NA NA NA NA NA 0 NA NA 0
"9708" 0 0 0 NA NA 0 NA NA 0 NA NA NA
"9709" 0 0 0 NA NA 0 NA NA 0 NA 0 NA
"9710" 0 0 0 NA NA 0 NA NA 0 NA NA NA
"9711" NA 0 0 NA NA 0 NA NA 0 NA 0 NA
"9712" NA 0 0 NA NA 0 NA 0 0 NA NA NA
"9713" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9714" NA 0 0 NA 0 NA NA NA 0 NA NA NA
"9715" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9716" NA 0 0 0 NA NA NA NA 0 NA NA NA
"9717" NA 0 0 NA NA NA NA NA NA 0 NA NA
"9718" NA 0 0 NA NA NA NA NA NA NA NA NA
"9719" NA 0 NA NA NA NA NA NA 0 NA NA NA
"9720" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9721" NA 0 0 NA NA NA NA NA NA NA NA NA
"9722" NA 0 0 NA NA NA NA NA NA 0 NA NA
"9723" NA 0 0 NA NA 0 NA NA NA NA NA NA
"9724" NA 0 NA NA NA NA NA NA 0 NA NA NA
"9725" NA 0 0 NA NA NA NA NA 0 NA NA NA
"9726" NA NA 0 NA 0 NA NA NA 0 0 NA NA
"9727" NA NA 0 NA 0 NA NA NA 0 0 0 NA
